altitude,latitude,longitude,distance_to_coast,depth_or_elevation
1350985.1989,53.760476999999995,176.812691,165057.0,-3910.0
1350972.8456000001,53.718461,176.87470299999998,162231.0,-3913.0
1350960.4758,53.676407,176.93658299999998,159595.0,-3912.0
1350948.0894,53.634318,176.99832899999998,157092.0,-3911.0
1350935.6867,53.592191,177.059944,154774.0,-3914.0
1350923.2676,53.550028999999995,177.12142699999998,152672.0,-3909.0
1350910.8321,53.50783,177.18277799999998,150795.0,-3957.0
1350898.3804,53.465595,177.24399699999998,149152.0,-4008.0
1350885.9125,53.423324,177.305087,144518.0,-3924.0
1350873.4284,53.381017,177.36604499999999,139333.0,-3873.0
1350860.9281,53.338674,177.426873,134233.0,-3923.0
1350848.4118,53.296296,177.487572,129230.0,-3904.0
1350835.8796,53.253882,177.548141,124334.0,-3895.0
1350823.3313,53.211433,177.60858199999998,119559.0,-3860.0
1350810.7672000001,53.168949,177.668893,114916.0,-3839.0
1350798.1872,53.12643,177.729076,110425.0,-3874.0
1350785.5914,53.083875,177.789131,106106.0,-3884.0
1350772.9799,53.041286,177.84905799999999,101981.0,-3881.0
1350760.3526,52.998661999999996,177.90885799999998,98074.0,-3895.0
1350747.7098,52.956004,177.96853099999998,94413.0,-3881.0
1350735.0514,52.913311,178.028077,91027.0,-3860.0
1350722.3774,52.870582999999996,178.08749699999998,87947.0,-3827.0
1350709.688,52.827822,178.14679099999998,85208.0,-3753.0
1350696.9832,52.785025999999995,178.20596,81413.0,-3625.0
1350684.263,52.742196,178.26500299999998,76971.0,-3538.0
1350671.5275,52.699332999999996,178.32392099999998,72787.0,-3660.0
1350658.7767,52.656434999999995,178.382714,68906.0,-3583.0
1350646.0107,52.613504,178.441383,65384.0,-3273.0
1350633.2296,52.57054,178.49992899999998,62281.0,-2921.0
1350620.4334,52.527542,178.55835,59415.0,-2724.0
1350607.6222,52.484511,178.616649,55091.0,-2411.0
1350594.796,52.441446,178.674824,51154.0,-1787.0
1350581.9548,52.398348999999996,178.732877,47701.0,-1249.0
1350569.0988,52.355219,178.790808,44843.0,-1389.0
1350556.2280000001,52.312056,178.848616,42567.0,-1472.0
1350543.3424,52.26886,178.90630299999998,40434.0,-1199.0
1350530.4421,52.225631,178.963869,39170.0,-807.0
1350517.5271,52.182370999999996,179.021314,38233.0,-499.0
1350504.5975,52.139077,179.07863899999998,32306.0,-279.0
1350491.6534,52.095752,179.135843,26505.0,-169.0
1350478.6948,52.052394,179.192927,20936.0,-166.0
1350465.7218,52.009004999999995,179.249891,15845.0,-231.0
1350452.7343,51.965582999999995,179.306737,11354.0,-217.0
1350439.7326,51.922129999999996,179.363463,7692.0,-141.0
1350426.7166,51.878645,179.42007099999998,6488.0,-157.0
1350413.6863,51.835128,179.476561,7502.0,-409.0
1350400.6419,51.791579999999996,179.53293299999999,10538.0,-732.0
1350387.5833,51.748000999999995,179.58918699999998,14050.0,-988.0
1350374.5107,51.70439,179.645324,18673.0,-1100.0
1350361.4241,51.660748,179.701344,24003.0,-1170.0
1350348.3236,51.617075,179.75724699999998,29675.0,-1410.0
1350335.2092,51.573370999999995,179.813034,31775.0,-1446.0
1350322.0809,51.529637,179.868705,31638.0,-819.0
1350308.9389,51.485870999999996,179.924261,32698.0,-886.0
1350295.7831000001,51.442074999999996,179.979701,34846.0,-1396.0
1350282.6137,51.398249,180.035026,37897.0,-1430.0
1350269.4306,51.354392,180.090237,41649.0,-1640.0
1350256.234,51.310505,180.145333,45929.0,-2013.0
1350243.0239,51.266586999999994,180.200315,45021.0,-2774.0
1350229.8004,51.22264,180.25518399999999,41318.0,-3111.0
1350216.5634,51.178661999999996,180.30993899999999,38193.0,-3284.0
1350203.3131,51.134654999999995,180.364581,35840.0,-3426.0
1350190.0496,51.090618,180.41911,33902.0,-3628.0
1350176.7727,51.046551,180.473527,32908.0,-4236.0
1350163.4828,51.002455,180.527832,33068.0,-3518.0
1350150.1797,50.958329,180.582025,34362.0,-3621.0
1350136.8636,50.914173999999996,180.63610599999998,36666.0,-3947.0
1350123.5345,50.869989,180.690076,39811.0,-4232.0
1350110.1924,50.825775,180.743936,43618.0,-4867.0
1350096.8375,50.781532999999996,180.797684,47927.0,-5328.0
1350083.4697,50.737261,180.85132299999998,52617.0,-5260.0
1350070.0892,50.692961,180.904852,57593.0,-5064.0
1350056.6959,50.648630999999995,180.958271,62782.0,-5013.0
1350043.29,50.604274,181.01157999999998,68142.0,-5025.0
1350029.8715,50.559886999999996,181.06478099999998,73634.0,-5378.0
1350016.4405,50.515471999999995,181.117873,79232.0,-5702.0
1350002.997,50.471028999999994,181.170856,84914.0,-6212.0
1349989.541,50.426558,181.22373199999998,90664.0,-6555.0
1349976.0727,50.382058,181.276499,96471.0,-6877.0
1349962.5921,50.337531,181.329159,102325.0,-6908.0
1349949.0993,50.292975,181.381712,108217.0,-7171.0
1349935.5942,50.248391999999996,181.434158,114143.0,-7055.0
1349922.077,50.203781,181.48649699999999,120097.0,-6790.0
1349908.5478,50.159141999999996,181.53873,126075.0,-6457.0
1349895.0065,50.114475999999996,181.590857,132073.0,-5935.0
1349881.4533,50.069783,181.642878,138090.0,-5848.0
1349867.8882,50.025062,181.694793,144123.0,-5783.0
1349854.3112,49.980312999999995,181.746604,150170.0,-5371.0
1349840.7225,49.935538,181.79831,156229.0,-4986.0
1349827.122,49.890736,181.849911,162300.0,-4784.0
1349813.5098,49.845906,181.901408,168380.0,-4396.0
1349799.8861,49.80105,181.952801,174469.0,-4573.0
1349786.2507,49.756167,182.004091,180565.0,-4850.0
1349772.6039,49.711256999999996,182.055277,186669.0,-4925.0
1349758.9456,49.666320999999996,182.10636,192779.0,-4862.0
1349745.276,49.621358,182.15734,198895.0,-4867.0
1349731.595,49.576369,182.208218,205017.0,-4882.0
1349717.9027,49.531352999999996,182.258994,211143.0,-4960.0
1349704.1992,49.486311,182.309668,217273.0,-4951.0
1349690.4846,49.441243,182.36024,223408.0,-4946.0
1349676.7589,49.396149,182.410711,229547.0,-5024.0
1349663.0221,49.351029,182.46108099999998,235689.0,-4950.0
1349649.2743,49.305882999999994,182.51135,241834.0,-4799.0
1349635.5156,49.260711,182.561519,247982.0,-4783.0
1349621.7461,49.215514,182.61158799999998,254133.0,-4946.0
1349607.9657,49.170291,182.661557,260286.0,-5227.0
1349594.1746,49.125042,182.711426,266442.0,-5020.0
1349580.3728,49.079767999999994,182.76119599999998,272600.0,-5012.0
1349566.5603,49.034468,182.810867,278760.0,-4933.0
1349552.7373,48.989143999999996,182.86043999999998,284922.0,-4444.0
1349538.9038,48.943794,182.909914,291086.0,-4780.0
1349525.0598,48.898419,182.95928999999998,297252.0,-5187.0
1349511.2054,48.853018999999996,183.008568,303419.0,-5295.0
1349497.3406,48.807593999999995,183.057748,309529.0,-5283.0
1349483.4656,48.762144,183.106831,314605.0,-5258.0
1349469.5803,48.716668999999996,183.15581699999998,319720.0,-5346.0
1349455.6849,48.67117,183.20470699999998,324874.0,-5393.0
1349441.7793999999,48.625645999999996,183.253499,330065.0,-5394.0
1349427.8638,48.580098,183.30219599999998,335290.0,-5343.0
1349413.9382,48.534524999999995,183.350797,340548.0,-5306.0
1349400.0027,48.488927999999994,183.399302,345838.0,-5290.0
1349386.0573,48.443306,183.447712,351158.0,-5347.0
1349372.1021,48.397659999999995,183.496027,356507.0,-5447.0
1349358.1371,48.351991,183.54424699999998,361884.0,-5358.0
1349344.1625,48.306297,183.59237199999998,367287.0,-4989.0
1349330.1782,48.260579,183.640403,372715.0,-5309.0
1349316.1843,48.214838,183.68833999999998,378168.0,-5168.0
1349302.1809,48.169072,183.73618299999998,383643.0,-5153.0
1349288.1681,48.123283,183.783933,389141.0,-5296.0
1349274.1458,48.077470999999996,183.83159,394660.0,-5443.0
1349260.1142,48.031634999999994,183.879154,400199.0,-5508.0
1349246.0733,47.985775,183.926625,405758.0,-5488.0
1349232.0232,47.939892,183.97400399999998,411336.0,-5484.0
1349217.964,47.893986,184.02129,416931.0,-5527.0
1349203.8956,47.848056,184.06848499999998,422544.0,-5562.0
1349189.8182,47.802104,184.115588,428173.0,-5530.0
1349175.7318,47.756128,184.1626,433816.0,-5520.0
1349161.6364,47.71013,184.209521,439473.0,-5598.0
1349147.5323,47.664108,184.256351,445146.0,-5659.0
1349133.4192,47.618064,184.30309,450833.0,-5620.0
1349119.2975,47.571996999999996,184.349739,456533.0,-5502.0
1349105.167,47.525907,184.396299,462247.0,-5520.0
1349091.028,47.479794999999996,184.442768,467954.0,-5610.0
1349076.8803,47.433659999999996,184.489148,473645.0,-5641.0
1349062.7242,47.387502,184.535438,479349.0,-5625.0
1349048.5596,47.341322999999996,184.58164,485066.0,-5655.0
1349034.3866,47.295120999999995,184.62775299999998,490794.0,-5671.0
1349020.2053,47.248897,184.673777,496535.0,-5600.0
1349006.0157,47.20265,184.71971299999998,502286.0,-5435.0
1348991.8179,47.156382,184.765562,508049.0,-5239.0
1348977.6119,47.110091999999995,184.811322,513822.0,-5153.0
1348963.3979,47.063779,184.85699499999998,519605.0,-5174.0
1348949.1758,47.017444999999995,184.902581,525398.0,-5197.0
1348934.9458,46.971089,184.94808,531200.0,-5477.0
1348920.7078,46.924712,184.993492,537012.0,-5717.0
1348906.462,46.878313,185.038817,542832.0,-5650.0
1348892.2084,46.831891999999996,185.084057,548661.0,-5518.0
1348877.9471,46.78545,185.12921,554499.0,-5413.0
1348863.6781,46.738986,185.174278,560345.0,-5221.0
1348849.4015,46.692501,185.219261,566198.0,-5459.0
1348835.1174,46.645995,185.26415799999998,572059.0,-5827.0
1348820.8257,46.599467999999995,185.30897,577927.0,-5821.0
1348806.5267,46.552918999999996,185.35369699999998,583803.0,-5874.0
1348792.2202,46.50635,185.39834,589685.0,-5809.0
1348777.9065,46.459759,185.44289899999998,595574.0,-5743.0
1348763.5855,46.413148,185.487374,601470.0,-5775.0
1348749.2573,46.366516,185.53176499999998,607372.0,-5785.0
1348734.922,46.319863,185.57607199999998,613280.0,-5817.0
1348720.5796,46.273188999999995,185.620296,619195.0,-5744.0
1348706.2303,46.226493999999995,185.664438,625115.0,-5584.0
1348691.8739,46.17978,185.708496,631040.0,-5607.0
1348677.5107,46.133044,185.75247199999998,636971.0,-5770.0
1348663.1407,46.086287999999996,185.79636499999998,642908.0,-5788.0
1348648.7639,46.039511999999995,185.84017699999998,648849.0,-5704.0
1348634.3804,45.992715999999994,185.883907,654789.0,-5651.0
1348619.9903,45.945899,185.92755499999998,660725.0,-5714.0
1348605.5935,45.899062,185.97112099999998,666665.0,-5743.0
1348591.1903,45.852205,186.01460699999998,672611.0,-5541.0
1348576.7806,45.805329,186.058012,678561.0,-5396.0
1348562.3645,45.758432,186.101336,684516.0,-5688.0
1348547.9421,45.711515,186.144579,690476.0,-5838.0
1348533.5134,45.664578999999996,186.18774299999998,696440.0,-5840.0
1348519.0784,45.617622,186.23082599999998,702408.0,-5859.0
1348504.6373,45.570645999999996,186.27383,708380.0,-5967.0
1348490.1902,45.523651,186.316754,714357.0,-6048.0
1348475.737,45.476636,186.359599,720338.0,-5819.0
1348461.2778,45.429601,186.402365,726322.0,-5585.0
1348446.8127,45.382546999999995,186.445052,732311.0,-5597.0
1348432.3417,45.335473,186.487661,738303.0,-5863.0
1348417.865,45.288381,186.530191,744299.0,-5817.0
1348403.3825,45.241268999999996,186.572643,750298.0,-5931.0
1348388.8944,45.194137999999995,186.615017,756301.0,-6145.0
1348374.4007,45.146988,186.657313,761913.0,-6230.0
1348359.9014,45.099818,186.699533,767107.0,-6214.0
1348345.3966,45.05263,186.741674,772317.0,-6042.0
1348330.8864,45.005423,186.783739,777542.0,-5722.0
1348316.3709,44.958197,186.825727,782782.0,-5534.0
1348301.85,44.910951999999995,186.867639,788035.0,-5450.0
1348287.3239,44.863689,186.909474,793303.0,-5563.0
1348272.7927,44.816407,186.951233,798585.0,-5452.0
1348258.2563,44.769106,186.99291599999998,803880.0,-5187.0
1348243.7148,44.721787,187.034524,809188.0,-5261.0
1348229.1684,44.674448999999996,187.076056,814509.0,-5809.0
1348214.617,44.627092999999995,187.117512,819843.0,-6399.0
1348200.0608,44.579718,187.158894,825189.0,-6613.0
1348185.4997,44.532325,187.200201,830548.0,-6512.0
1348170.9339,44.484913999999996,187.241434,835918.0,-6397.0
1348156.3635,44.437484999999995,187.282592,841300.0,-6413.0
1348141.7883,44.390037,187.32367599999998,846694.0,-6132.0
1348127.2087,44.342572,187.36468599999998,852099.0,-4755.0
1348112.6245,44.295089,187.405622,857515.0,-5093.0
1348098.0359,44.247586999999996,187.446485,862942.0,-5333.0
1348083.4429,44.200067999999995,187.48727399999999,868380.0,-5343.0
1348068.8456000001,44.152530999999996,187.52799,873828.0,-5256.0
1348054.244,44.104976,187.568634,879287.0,-5466.0
1348039.6382,44.057404,187.609205,884755.0,-5628.0
1348025.0283,44.009813,187.649703,890234.0,-5710.0
1348010.4143,43.962205999999995,187.69012899999998,895722.0,-5734.0
1347995.7963,43.91458,187.730483,901220.0,-5855.0
1347981.1744,43.866937,187.77076499999998,906727.0,-5865.0
1347966.5486,43.819277,187.81097599999998,912243.0,-5654.0
1347951.9189,43.7716,187.851115,917769.0,-5640.0
1347937.2855,43.723904999999995,187.89118299999998,923303.0,-5741.0
1347922.6484,43.676193,187.93117999999998,928846.0,-5798.0
1347908.0076,43.628462999999996,187.971107,934397.0,-5718.0
1347893.3633,43.580717,188.01096199999998,939957.0,-5721.0
1347878.7154,43.532954,188.050748,945526.0,-5747.0
1347864.0641,43.485172999999996,188.090463,951102.0,-5674.0
1347849.4094,43.437376,188.13010799999998,956686.0,-5384.0
1347834.7514,43.389561,188.169683,962278.0,-5254.0
1347820.0901,43.34173,188.20918899999998,967878.0,-5276.0
1347805.4256,43.293881999999996,188.248625,973485.0,-5259.0
1347790.7579,43.246016999999995,188.287993,979100.0,-5316.0
1347776.0872,43.198136,188.327291,984722.0,-5327.0
1347761.4134,43.150237,188.36651999999998,990352.0,-5808.0
1347746.7367,43.102323,188.405681,995988.0,-6078.0
1347732.0571,43.054392,188.444774,1001631.0,-6007.0
1347717.3746,43.006443999999995,188.48379799999998,1007281.0,-5925.0
1347702.6893,42.95848,188.522755,1012938.0,-5871.0
1347688.0014,42.910499,188.561644,1018602.0,-5647.0
1347673.3108,42.862502,188.60046499999999,1024272.0,-5387.0
1347658.6176,42.814488999999995,188.639218,1029948.0,-5348.0
1347643.9219,42.766459999999995,188.67790499999998,1035631.0,-5458.0
1347629.2237,42.718415,188.716524,1041319.0,-5598.0
1347614.5231,42.670353,188.755077,1047014.0,-5641.0
1347599.8201,42.622276,188.79356299999998,1052715.0,-5629.0
1347585.1149,42.574182,188.83198299999998,1058422.0,-5536.0
1347570.4075,42.526073,188.87033599999998,1064134.0,-5496.0
1347555.6978,42.477947,188.908624,1069852.0,-5555.0
1347540.9862,42.429806,188.946845,1075576.0,-5674.0
1347526.2724,42.381648999999996,188.98500099999998,1081305.0,-5730.0
1347511.5567,42.333476,189.023092,1087040.0,-5768.0
1347496.8391,42.285288,189.061117,1092780.0,-5592.0
1347482.1197,42.237083,189.099077,1098525.0,-5590.0
1347467.3984,42.188863999999995,189.13697299999998,1104276.0,-5684.0
1347452.6755,42.140628,189.174803,1110031.0,-5820.0
1347437.9508,42.092378,189.212569,1115792.0,-5910.0
1347423.2246,42.044112,189.250271,1121558.0,-5714.0
1347408.4969,41.99583,189.287908,1127328.0,-5562.0
1347393.7676,41.947533,189.325482,1133103.0,-5640.0
1347379.037,41.899221,189.362992,1138883.0,-5775.0
1347364.305,41.850893,189.40043799999998,1144667.0,-5852.0
1347349.5717,41.802551,189.43782099999999,1150457.0,-5894.0
1347334.8371000001,41.754193,189.47514099999998,1156250.0,-5863.0
1347320.1015,41.705819999999996,189.512397,1162048.0,-5766.0
1347305.3647,41.657432,189.549591,1167851.0,-5753.0
1347290.6269,41.609029,189.58672199999998,1173657.0,-5727.0
1347275.8881,41.560612,189.62378999999999,1179468.0,-5565.0
1347261.1483,41.512178999999996,189.660797,1185283.0,-5522.0
1347246.4077,41.463730999999996,189.69774099999998,1191103.0,-5623.0
1347231.6664,41.415268999999995,189.734623,1196926.0,-5578.0
1347216.9243,41.366792,189.771443,1202753.0,-5532.0
1347202.1815,41.3183,189.808202,1208584.0,-5610.0
1347187.4381,41.269793,189.844899,1214419.0,-5551.0
1347172.6942,41.221272,189.88153599999998,1220258.0,-5510.0
1347157.9498,41.172736,189.91811099999998,1226101.0,-5708.0
1347143.2049,41.124186,189.954625,1231947.0,-5721.0
1347128.4598,41.075621,189.991078,1237798.0,-5516.0
1347113.7143,41.027042,190.027471,1243651.0,-5542.0
1347098.9686,40.978449,190.063804,1249508.0,-5704.0
1347084.2227,40.929840999999996,190.100076,1255369.0,-5838.0
1347069.4767,40.881219,190.13628799999998,1261233.0,-5845.0
1347054.7306,40.832581999999995,190.172441,1267101.0,-5802.0
1347039.9846,40.783932,190.208534,1272972.0,-5789.0
1347025.2386,40.735267,190.244567,1278846.0,-5770.0
1347010.4928,40.686588,190.280541,1284724.0,-5752.0
1346995.7472,40.637895,190.316456,1290605.0,-5719.0
1346981.0018,40.589188,190.35231199999998,1296489.0,-5633.0
1346966.2568,40.540468,190.388109,1302376.0,-5572.0
1346951.5121,40.491732999999996,190.423848,1308266.0,-5584.0
1346936.7679,40.442983999999996,190.45952699999998,1314160.0,-5625.0
1346922.0242,40.394222,190.495149,1320056.0,-5640.0
1346907.2811,40.345445,190.530713,1325955.0,-5496.0
1346892.5386,40.296655,190.566218,1331858.0,-5595.0
1346877.7969,40.247851,190.601666,1337763.0,-5757.0
1346863.0558,40.199034,190.637056,1343671.0,-5816.0
1346848.3156,40.150203,190.67238899999998,1349582.0,-5731.0
1346833.5763,40.101358,190.707664,1355495.0,-5610.0
1346818.8379,40.052499999999995,190.74288299999998,1361412.0,-5599.0
1346804.1005,40.003628,190.778044,1367331.0,-5608.0
1346789.3642,39.954743,190.81314799999998,1373253.0,-5550.0
1346774.629,39.905845,190.848196,1379177.0,-5586.0
1346759.895,39.856933,190.883188,1385104.0,-5754.0
1346745.1623,39.808008,190.91812299999998,1391034.0,-5830.0
1346730.4309,39.759069,190.953002,1396966.0,-5740.0
1346715.7008,39.710118,190.987825,1402901.0,-5566.0
1346700.9722,39.661153,191.022592,1408838.0,-5465.0
1346686.2451,39.612175,191.057303,1414777.0,-5632.0
1346671.5196,39.563184,191.091959,1420719.0,-5823.0
1346656.7957,39.514179,191.12655999999998,1426664.0,-5736.0
1346642.0734,39.465162,191.161105,1432434.0,-5603.0
1346627.3530000001,39.416132,191.195595,1429057.0,-5725.0
1346612.6343,39.367089,191.230031,1425699.0,-5901.0
1346597.9175,39.318033,191.264412,1422358.0,-5736.0
1346583.2026,39.268964,191.298738,1419036.0,-5182.0
1346568.4898,39.219882,191.33301,1415732.0,-4813.0
1346553.779,39.170787,191.36722799999998,1412448.0,-4733.0
1346539.0703,39.12168,191.401391,1409181.0,-4290.0
1346524.3638,39.072559999999996,191.435501,1405934.0,-3559.0
1346509.6595,39.023427999999996,191.46955699999998,1402706.0,-3763.0
1346494.9576,38.974281999999995,191.503559,1399497.0,-4989.0
1346480.258,38.925125,191.537508,1396308.0,-6006.0
1346465.5608,38.875954,191.571403,1393138.0,-6198.0
1346450.8662,38.826771,191.605245,1389987.0,-6093.0
1346436.1741,38.777575999999996,191.63903499999998,1386856.0,-6017.0
1346421.4846,38.728367999999996,191.67277099999998,1383745.0,-5857.0
1346406.7977,38.679148,191.706455,1380655.0,-5665.0
1346392.1136,38.629915,191.740086,1377584.0,-5626.0
1346377.4324,38.580670999999995,191.773665,1374533.0,-5697.0
1346362.7539,38.531414,191.807192,1371503.0,-5738.0
1346348.0784,38.482144,191.840666,1368494.0,-5713.0
1346333.4059,38.432863,191.874089,1365505.0,-5645.0
1346318.7364,38.383569,191.90746,1362537.0,-5620.0
1346304.0701,38.334264,191.940779,1359590.0,-5731.0
1346289.4069,38.284946,191.97404699999998,1356664.0,-5822.0
